,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,GEO_Instr_IDs,Class Instr Name,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2440,Spring/Summer 2023,044060,1,1,98,NURS,Nursing,955,62621,098, ,Scholarly Project,IND,1,0.0,1.00,1.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Pardee,Michelle Lorraine",100,1.00,0.0,1.00,440000,School of Nursing,SCHOOL_NURSING,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2440,Spring/Summer 2023,044060,1,1,119,NURS,Nursing,955,63331,119, ,Scholarly Project,IND,1,0.0,1.00,1.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Medvec,Barbara R",100,1.00,0.0,1.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,044060,1,1,207,NURS,Nursing,955,63713,207, ,Scholarly Project,IND,2,0.0,1.00,1.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Bigelow,April Diane",100,1.00,0.0,2.00,440000,School of Nursing,SCHOOL_NURSING,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2440,Spring/Summer 2023,044060,1,1,223,NURS,Nursing,955,65201,223, ,Scholarly Project,IND,1,0.0,2.00,1.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Bathish,Melissa",100,2.00,0.0,2.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,044060,1,1,299,NURS,Nursing,955,65161,299, ,Scholarly Project,IND,1,0.0,1.00,1.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Lee,Deb",100,1.00,0.0,1.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,044086,1,1,1,NURS,Nursing,910,62311,001, ,Translation Implemen,SEM,55,3.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Schoville,Rhonda Rae",100,3.00,3.0,165.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,044147,1,1,1,WMBA,Weekend MBA,602,62229,001, ,Strategies-Growth,REC,75,2.3,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,1,,"Karnani,Aneel G",100,2.25,2.3,168.75,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,044149,1,1,1,WMBA,Weekend MBA,612,64834,001, ,Bargain&Infl Skills,REC,32,1.5,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,1,,"Kopelman,Shirli J",100,2.25,1.5,72.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor,Clinical,NOT,Non Tenure Not On Track,201140,CLINICAL PROFESSOR
2440,Spring/Summer 2023,044149,1,1,1,WMBA,Weekend MBA,612,64835,002, ,Bargain&Infl Skills,REC,33,2.3,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,1,,"Tolsa-Caballero,Nuria",100,2.25,2.3,74.25,380000,Ross School of Business,SCHOOL_BUS_ADMIN,7,Other CRAS Instructional, ,NA,Not Applicable,134120,RESEARCH FELLOW
2440,Spring/Summer 2023,044149,1,1,1,WMBA,Weekend MBA,612,64836,003, ,Bargain&Infl Skills,REC,32,1.5,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,1,96603678,"Bradley,Christina",100,2.25,1.5,72.00,380240,ROSS SCH Doctoral Programs,SCHOOL_BUS_ADMIN,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2440,Spring/Summer 2023,044326,1,1,1,EMBA,Executive MBA,606,62848,001, ,Entrepren Ventures,REC,62,1.5,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,,"Thornhill,Stewart J",100,1.50,1.5,93.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,044326,1,1,1,EMBA,Executive MBA,606,62849,812, ,Entrepren Ventures,REC,25,1.5,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,,"Thornhill,Stewart J",100,1.50,1.5,37.50,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,044690,1,1,1,MOVESCI,Movement Science,231,65008,101, ,Hum Musculo Anat Lab,LAB,18,2.2,1.00,1.00,1.00,450000,School of Kinesiology,KIN,Kin,1,,"Bird,Michele Marie",100,1.00,2.2,18.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2440,Spring/Summer 2023,044862,1,1,1,WMBA,Weekend MBA,605,64909,001, ,Coaching & Mentoring,REC,73,0.8,0.75,0.75,0.75,380000,School of Business Admin,BA,Ross Sch,1,,"Flanagan,Brian",100,0.75,0.8,54.75,380000,Ross School of Business,SCHOOL_BUS_ADMIN,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2440,Spring/Summer 2023,044862,1,1,1,WMBA,Weekend MBA,605,65038,002, ,Coaching & Mentoring,REC,23,0.8,0.75,0.75,0.75,380000,School of Business Admin,BA,Ross Sch,1,,"Flanagan,Brian",100,0.75,0.8,17.25,380000,Ross School of Business,SCHOOL_BUS_ADMIN,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2440,Spring/Summer 2023,045315,1,1,36,TO,Technology & Operations,399,65309,036, ,Independent Study,IND,1,0.0,1.00,1.00,3.00,380000,School of Business Admin,BA,Ross Sch,1,,"Mendez,David",100,1.00,0.0,1.00,455200,Health Management and Policy,SCHOOL_PUB_HEALTH,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,045416,1,1,1,EMBA,Executive MBA,607,62850,001,C,Consumer Engagement,REC,66,3.7,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,,"Branch,John David",100,1.50,3.7,99.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2440,Spring/Summer 2023,045417,1,1,1,EMBA,Executive MBA,608,62852,001,C,Global Finance,REC,49,5.1,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,,"Purnanandam,Amiyatosh",100,1.50,5.1,73.50,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,045502,1,1,1,ISD,Integrative Systems & Design,520,62861,881, ,Intr to Systems Engr,LEC,28,3.0,3.00,3.00,3.00,210503,Integrative Systems & Design,ENG,Eng,1,,"Bordley,Robert F",90,2.70,2.7,75.60,210503,CoE Integrative Sys & Design,COLLEGE_ENGINEERING,1,Professor,Clinical,NOT,Non Tenure Not On Track,201140,CLINICAL PROFESSOR
2440,Spring/Summer 2023,045502,1,1,1,ISD,Integrative Systems & Design,520,62861,881, ,Intr to Systems Engr,LEC,28,3.0,3.00,3.00,3.00,210503,Integrative Systems & Design,ENG,Eng,1,67034568,"Xu,Qu",10,0.30,0.3,8.40,210503,CoE Integrative Sys & Design,COLLEGE_ENGINEERING,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2440,Spring/Summer 2023,045529,1,1,2,AES,Applied Exercise Science,403,63162,102, ,Internship in AES,LAB,1,6.0,3.00,3.00,3.00,450000,School of Kinesiology,KIN,Kin,1,,"Kern,Kathy Lamet",100,3.00,6.0,3.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2440,Spring/Summer 2023,045643,1,1,1,STDABRD,Study Abroad,304,64857,001, ,Arabic L&C Amman JO,LEC,5,9.0,9.00,1.00,15.00,171500,Office of International Progra,LSA,L S A,0,,Unknown,100,9.00,9.0,45.00,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2440,Spring/Summer 2023,045692,1,1,273,SW,Social Work,528,65093,273, ,Ind Stds in Global,IND,1,0.0,3.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,"Shanks,Trina R",100,3.00,0.0,3.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,045692,1,1,320,SW,Social Work,528,65143,320, ,Ind Stds in Global,IND,1,0.0,3.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,"Cordova Jr,David",100,3.00,0.0,3.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,045692,1,1,331,SW,Social Work,528,65136,331, ,Ind Stds in Global,IND,2,0.0,2.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,"Price she-her,Daicia",100,2.00,0.0,4.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,045692,1,1,345,SW,Social Work,528,65060,345, ,Ind Stds in Global,IND,1,0.0,2.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,"Gonzalez Benson,Odessa",100,2.00,0.0,2.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2440,Spring/Summer 2023,045692,1,1,348,SW,Social Work,528,65111,348, ,Ind Stds in Global,IND,1,0.0,2.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,"Fedina she-her,Lisa",100,2.00,0.0,2.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2440,Spring/Summer 2023,045692,1,1,351,SW,Social Work,528,65094,351, ,Ind Stds in Global,IND,1,0.0,2.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,"Hodge,Justin",100,2.00,0.0,2.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,045692,1,1,369,SW,Social Work,528,65053,369, ,Ind Stds in Global,IND,1,0.0,3.00,1.00,3.00,465000,School Of Social Work,SW,SW,1,,"Quinn,Camille Renee'",100,3.00,0.0,3.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,045808,1,1,5,MOVESCI,Movement Science,464,65089,005, ,Clin Rot IONM I,IND,17,0.0,3.06,1.00,4.00,450000,School of Kinesiology,KIN,Kin,1,,"Mergos,Joshua",100,3.06,0.0,52.02,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2440,Spring/Summer 2023,045810,1,1,5,MOVESCI,Movement Science,466,65090,005, ,Clin Rot IONM II,IND,1,0.0,3.00,1.00,6.00,450000,School of Kinesiology,KIN,Kin,1,,"Mergos,Joshua",100,3.00,0.0,3.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2440,Spring/Summer 2023,045924,1,1,135,ISD,Integrative Systems & Design,503,63399,135, ,ISD Practicum,IND,1,0.0,6.00,3.00,9.00,210503,Integrative Systems & Design,ENG,Eng,1,,"Friedberg,Nicole",100,6.00,0.0,6.00,210503,CoE Integrative Sys & Design,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2440,Spring/Summer 2023,045924,1,1,881,ISD,Integrative Systems & Design,503,63400,881, ,ISD Practicum,IND,11,0.0,4.91,3.00,9.00,210503,Integrative Systems & Design,ENG,Eng,1,,"Friedberg,Nicole",100,4.91,0.0,54.01,210503,CoE Integrative Sys & Design,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2440,Spring/Summer 2023,045972,1,1,1,NURS,Nursing,782,63373,100, ,LAI Immersion,LAB,25,3.7,1.84,1.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Medvec,Barbara R",100,1.84,3.7,46.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,045986,1,1,1,WMBA,Weekend MBA,606,62790,001, ,Entrepreneurship,REC,23,2.3,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,1,,"Johnson,Michael",100,2.25,2.3,51.75,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2440,Spring/Summer 2023,045997,1,1,1,WMBA,Weekend MBA,608,62791,001, ,Venture Capital,REC,23,2.3,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,1,,"Carmel,Jon",100,2.25,2.3,51.75,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2440,Spring/Summer 2023,046026,1,1,1,WMBA,Weekend MBA,519,62920,001, ,Bus Law & Ethics,REC,75,2.3,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,1,,"Hess,David",100,2.25,2.3,168.75,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,046026,1,1,1,WMBA,Weekend MBA,519,62921,002, ,Bus Law & Ethics,REC,23,2.3,2.25,2.25,2.25,380000,School of Business Admin,BA,Ross Sch,1,,"Hess,David",100,2.25,2.3,51.75,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,046097,1,1,1,NURS,Nursing,805,63371,001, ,Grant Writing,SEM,7,2.0,2.00,2.00,2.00,440000,School Of Nursing,NUR,Nursing,1,,"Darbes,Lynae Anne",100,2.00,2.0,14.00,440000,School of Nursing,SCHOOL_NURSING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,046251,1,1,43,ROB,Robotics,590,65263,043, ,Directed Study,IND,1,0.0,5.00,1.00,6.00,210308,CoE Robotics Institute,ENG,Eng,1,,"Stirling,Leia",100,5.00,0.0,5.00,210308,CoE Robotics,COLLEGE_ENGINEERING,2,Associate Professor, ,NOT,Non Tenure Not On Track,201501,Assoc Professor
2440,Spring/Summer 2023,046414,1,1,3,SI,Information,390,63634,003, ,Internship,SEM,1,3.0,3.00,3.00,3.00,415000,School of Information,INF,Info,1,,"Hansen,Jordan",100,3.00,3.0,3.00,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2440,Spring/Summer 2023,046417,1,1,1,NURS,Nursing,639,63207,001, ,Acute Peds Cln III,SEM,10,3.0,3.00,5.00,5.00,440000,School Of Nursing,NUR,Nursing,1,,"Nelson,Kathryn",100,3.00,3.0,30.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,046417,1,1,1,NURS,Nursing,639,63297,002, ,Acute Peds Cln III,LAB,10,5.0,2.00,5.00,5.00,440000,School Of Nursing,NUR,Nursing,1,,"Corwin,Cathrine",75,1.50,3.8,15.00,440000,School of Nursing,SCHOOL_NURSING,4,Instructor,Adjunct,NOT,Non Tenure Not On Track,202540,ADJUNCT CLINICAL INSTRUCTOR
2440,Spring/Summer 2023,046417,1,1,1,NURS,Nursing,639,63297,002, ,Acute Peds Cln III,LAB,10,5.0,2.00,5.00,5.00,440000,School Of Nursing,NUR,Nursing,1,,"Nelson,Kathryn",25,0.50,1.3,5.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,046752,1,1,981,ISD,Integrative Systems & Design,599,63485,981,C,Spc Topics in ISD,LEC,40,3.0,3.00,3.00,3.00,210503,Integrative Systems & Design,ENG,Eng,1,,"Linic,Suljo",90,2.70,2.7,108.00,210503,CoE Integrative Sys & Design,COLLEGE_ENGINEERING,1,Professor, ,NOT,Non Tenure Not On Track,201001,Professor
2440,Spring/Summer 2023,046752,1,1,981,ISD,Integrative Systems & Design,599,63485,981,C,Spc Topics in ISD,LEC,40,3.0,3.00,3.00,3.00,210503,Integrative Systems & Design,ENG,Eng,1,33707171,"Wortman,James Aldine",10,0.30,0.3,12.00,210503,CoE Integrative Sys & Design,COLLEGE_ENGINEERING,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2440,Spring/Summer 2023,046994,1,1,135,DESCI,Design Science,503,63580,135, ,Design Practicum,IND,1,0.0,3.00,3.00,6.00,227100,Design Science Program,ENG,Eng,1,,"Friedberg,Nicole",100,3.00,0.0,3.00,210503,CoE Integrative Sys & Design,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2440,Spring/Summer 2023,047255,1,1,1,NURS,Nursing,523,63286,100, ,Role Transition,LEC,106,3.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Ammerman,Beth Anne",100,3.00,3.0,318.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047388,1,1,10,ROB,Robotics,995,65228,010, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,210308,CoE Robotics Institute,ENG,Eng,1,,"Sarter,Nadine Barbara",100,8.00,0.0,8.00,221000,Industrial & Operations Engin,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,047411,1,1,1,NURS,Nursing,557,63366,100, ,Chld Hlth & Wellness,LEC,25,2.0,2.00,4.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Boucher,Nicole Lynn",100,2.00,2.0,50.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047411,1,1,1,NURS,Nursing,557,63645,101, ,Chld Hlth & Wellness,LAB,25,4.0,2.32,4.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Boucher,Nicole Lynn",100,2.32,4.0,58.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047411,1,1,2,NURS,Nursing,557,63367,201, ,Chld Hlth & Wellness,LAB,8,4.0,4.00,4.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Marvicsin,Donna J",100,4.00,4.0,32.00,440000,School of Nursing,SCHOOL_NURSING,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2440,Spring/Summer 2023,047411,1,1,2,NURS,Nursing,557,63368,202, ,Chld Hlth & Wellness,LAB,6,4.0,3.67,4.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Boucher,Nicole Lynn",100,3.67,4.0,22.02,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047411,1,1,2,NURS,Nursing,557,63466,200, ,Chld Hlth & Wellness,LEC,41,2.0,2.00,4.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Boucher,Nicole Lynn",100,2.00,2.0,82.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047411,1,1,2,NURS,Nursing,557,65061,203, ,Chld Hlth & Wellness,LAB,27,4.0,2.04,4.00,6.00,440000,School Of Nursing,NUR,Nursing,1,,"Boucher,Nicole Lynn",100,2.04,4.0,55.08,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047546,1,1,1,STDABRD,Study Abroad,315,64858,001, ,WildlifeMgmt Std TZ,LEC,1,8.0,8.00,1.00,15.00,171500,Office of International Progra,LSA,L S A,0,,Unknown,100,8.00,8.0,8.00,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2440,Spring/Summer 2023,047815,1,1,1,EMBA,Executive MBA,651,63086,001, ,Positive Leadership,REC,4,1.5,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,,"Cumming,Kimberli",100,1.50,1.5,6.00,380335,ROSS SCH Executive MBA Program,SCHOOL_BUS_ADMIN,7,Other CRAS Instructional, ,NA,Not Applicable,100197,Program Manager
2440,Spring/Summer 2023,047817,1,1,1,EMBA,Executive MBA,653,63091,812, ,Strategic Leaders,REC,6,1.5,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,,"Cumming,Kimberli",100,1.50,1.5,9.00,380335,ROSS SCH Executive MBA Program,SCHOOL_BUS_ADMIN,7,Other CRAS Instructional, ,NA,Not Applicable,100197,Program Manager
2440,Spring/Summer 2023,047818,1,1,1,STDABRD,Study Abroad,242,64856,001, ,STEM Rsch-Grnada ES,LEC,2,6.0,6.00,1.00,15.00,171500,Office of International Progra,LSA,L S A,0,,Unknown,100,6.00,6.0,12.00,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63051,001, ,Proced Skills Acute,LEC,23,1.5,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Blush,Ray",100,1.50,1.5,34.50,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63052,002, ,Proced Skills Acute,LAB,12,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Czekaj,Dana Christine",29,0.44,2.9,5.28,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63052,002, ,Proced Skills Acute,LAB,12,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Kaminski Jr,Brian Daniel",29,0.44,2.9,5.28,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63052,002, ,Proced Skills Acute,LAB,12,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Lee,Deb",13,0.20,1.3,2.40,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63052,002, ,Proced Skills Acute,LAB,12,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Todd,Amber Lynn",29,0.44,2.9,5.28,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63053,003, ,Proced Skills Acute,LAB,11,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Czekaj,Dana Christine",29,0.44,2.9,4.84,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63053,003, ,Proced Skills Acute,LAB,11,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Kaminski Jr,Brian Daniel",29,0.44,2.9,4.84,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63053,003, ,Proced Skills Acute,LAB,11,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Lee,Deb",13,0.20,1.3,2.20,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,047830,1,1,1,NURS,Nursing,553,63053,003, ,Proced Skills Acute,LAB,11,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Todd,Amber Lynn",29,0.44,2.9,4.84,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2440,Spring/Summer 2023,048046,1,1,1,NURS,Nursing,593,63369,100, ,FNP Practicum I,LAB,6,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Jones,Heather",100,3.00,6.0,18.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2440,Spring/Summer 2023,048046,1,1,1,NURS,Nursing,593,63370,101, ,FNP Practicum I,LAB,7,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Artymovich,Gabrielle Lara",100,3.00,6.0,21.00,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2440,Spring/Summer 2023,048046,1,1,1,NURS,Nursing,593,63461,200, ,FNP Practicum I,LAB,8,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,,"Drummond,Nora",100,3.00,6.0,24.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
